,UserStory,Label
574,"i want to search for information ,",Task
575,"i want to connect with people who have similar interests , possibly by sharing my interests",Capability
576,i need a place to see everything i need to do today,Capability
577,i can go back when needed,Soft-goal
578,"i want to prevent users from double publishing fabs submissions after refreshing ,",Capability
579,it takes me to a new tab with google maps,Capability
580,i can focus on what is most relevant ( finding a job ),Soft-goal
581,"i can understand where the provisioning of my service is in the process , such as information related to service levels , fees , plan review , permit , or inspection results",Soft-goal
582,"i want to view users' stats ,",Capability
583,i can easily create a bill statement,Capability
584,i want to see the map of the destination,Capability
585,"i want to get my excel spreadsheet into a data package ,",Capability
586,i want to update the fabs sample file to remove fundingagencycode after fabs is updated to no longer require the header,Capability
587,the riders can understand my itinary and can apply to part of my itinary,Soft-goal
588,i want to have up to date information when planning my schedule ( pain point : isn't always correct ),Capability
589,"i want to be able to understand if a user is a publisher ,",Soft-goal
590,"i want to view all available activity fees online ,",Capability
591,i can identify any outliers or possible problems,Capability
592,i want to make sure i don't miss any deadlines,Soft-goal
593,"i want to turn a course into an event or an event into a course ,",Capability
594,i can offer functionality based on dataset publisher privileges,Task
595,i can have access to rides from a to b,Capability
596,i can use the data in other tools,Capability
597,"i want to update the recycling center information ,",Capability
598,i can know how to fix it,Soft-goal
599,i can be an efficient and effective student at berkeley,Soft-goal
600,"i want to view a dashboard that monitors all the sites' statuses ,",Capability
601,i can learn that quickly,Task
602,i know why my submission didn't work,Soft-goal
603,"i want to upload my week's schedule ,",Capability
604,my ratings are accurate,Hard-goal
605,"i want to be able to select different types of recyclable waste , so i have and get a list of facilities that accept each type and their opening hours ,",Capability
606,i can brand it to my own organisation's color scheme,Capability
607,i know i am in the right place,Soft-goal
608,"i want to clearly understand notifications and how they are difference from other calendar - related items such as assignments ,",Soft-goal
609,i can provide the latest information about the recycling center,Capability
610,"i want to satisfy hearing requirements ,",Soft-goal
611,i can provide richer context in those communication channels for data i am sharing,Soft-goal
612,i can visualise budget data on maps,Capability
613,i can prevent progression through the workflow or other actions in the system until the issue is resolved,Capability
614,"i want to email news items to the editor ,",Capability
615,"i want to be able to hide a dataset that i have already added as public ,",Capability
616,important information will not be stolen during a server breach or an attack,Soft-goal
617,"i would like to create a web socket protocol for frictionless data tools ,",Capability
618,i want to pay for the carpooling service in function of the country he is travelling in,Hard-goal
619,such can be shared more easily and contribute to a visualisation gallery,Soft-goal
620,"i want to review plans ,",Capability
621,"i want to have consistent use of colour on map visualisations ,",Soft-goal
622,i can import datasets without downloading them locally,Capability
623,"i want to issue the zoning - related permits ,",Capability
624,"i want to create an other course or event i am charged a listing fee for that activity ,",Capability
625,i'd like to connect with alumni that have gone into my field,Capability
626,it's there for visitors,Capability
627,others can learn about me,Soft-goal
628,i can share information with other staff collaborating on the record,Capability
629,i can publish and distribute the report according to business rules,Task
630,"i want an integration with zenodo ,",Capability
631,i would like to be able to easily ascertain what an email is about ( good subject line & table of contents ),Capability
632,i want to be able to access the site and do all the other stuffs on all of my electronic devices,Task
633,"i want to be able to enter my zip code and get a list of nearby recycling facilities ,",Capability
634,"i can access , analyze and/or export the needed information in the format i requested",Capability
635,i need to define the amount and the driver,Capability
636,"my data is findable , and i can have a data api",Soft-goal
637,we have flexibility on what to charge in the future,Soft-goal
638,"i want to submit my application in the android market , and implement the sms service and the voice service",Capability
639,student organizations can find me based on my interests,Capability
640,"i want to be able to normalise measures by geographical area ,",Capability
641,i can find a suitable customer,Capability
642,"i want to have access to user stats and schedules ,",Capability
643,"i want to be able to translate the data types hierarchies of the viewer while in embed mode ,",Capability
644,"i want to do exploratory data analysis in r and operationalize that analysis in python ,",Capability
645,"i want to set the following dates on a news item : start publishing date , old news date , stop publishing date ,",Capability
646,"i want to be able to change the display of all monetary measures across a set of currencies ,",Capability
647,"i want to read information of relevance only to trainers ,",Capability
648,i'd like to be able to post to multiple places at once ( calcentral & facebook ),Capability
649,"i want to generate planning - related reports ,",Capability
650,"i want to be able to share an image of a particular view state to the social networks that support this ,",Capability
651,i can get where i need to be on time,Hard-goal
652,my dataset is more readable,Soft-goal
653,i need a back - up plan for viewing my calendar & Capability if electronics fail,Capability
654,i want to be sure that usaspending only send grant records to my system,Soft-goal
655,i can correctly classify anything that was entered incorrectly,Soft-goal
656,"i want to be able to give my email id ,",Capability
657,i want historical fpds data loaded,Capability
658,"i can deal with takedown requests , or clean up test datasets",Capability
659,i can use the best tool for the job,Soft-goal
660,"i want to receive notifications on my mobile device ( iphone ) , such as grade posting notices",Capability
661,"i want to be able to delete a dataset i have published ,",Capability
662,"i want to be emailed a reminder seven day before an ad is about to expire ,",Capability
663,i want to know which ride is the nearest ride,Capability
664,"i want to be able to edit the data source of data i have already imported ,",Capability
665,"i want to process the appeals ,",Capability
666,she would like uc berkeley systems to handle her address and not make her re - enter it every time,Capability
667,i can get a temporary password in case i forget my own one,Capability
668,i want to see updated financial assistance data daily,Capability
669,i want access to my data even when i'm not online,Capability
670,"i want to see textual descriptions that accompany embedded visualisations ,",Capability
671,i want to send a message to a driver,Capability
672,"i can review them for compliance and either approve , or fail or deny the plans and record any conditions , clearances , or corrections needed from the applicant",Capability
673,"funding agencies can identify the funding , source for a given dataset",Capability
674,there are no duplicates,Hard-goal
675,"i want to store my data package in github and have it automatically stored into ckan ,",Capability
676,"i want to have full access to all articles ,",Capability
677,"i want to move on to round 2 of dabs or fabs landing page edits ,",Capability
678,"i want to send an email to any member via a form ,",Capability
679,i'd like to see my cal1card balance,Capability
680,i want to be able to see photos of my current gsis and instructors,Capability
681,my departure place is specified by default,Capability
682,i can avoid any miscommunication with users,Soft-goal
683,i stay current on agile news,Soft-goal
684,i can make sure that government is living up to its transparency commitments,Soft-goal
685,i can have a sense of my company's performance,Soft-goal
686,i want to add the 00 * * * * * and 00forgn ppopcode cases to the derivation logic,Capability
687,"i want to be able to import data from fiscal data package descriptor file ,",Capability
688,"i want to be able to use metadata to get results from multiple datasets ,",Capability
689,i can read them without visiting the site,Capability
690,"i want to get quick notifications ,",Capability
691,"i want to create a new course or event ,",Capability
692,i want to have access to a help section,Capability
693,i want to easily see when i have to pay my bill and how much i owe,Soft-goal
694,"i want to be able to provide the platform administrator with additional geojson sources ,",Capability
695,i want to create an unsubscription call flow for users,Capability
696,"i want to add type information to my data ,",Capability
697,"i want to stop publishing jobs on the site 30 days after being posted ,",Capability
698,articles are visually appealing,Capability
699,"i want to pay an annual fee ,",Task
700,"i want to report to the agencies about user testing ,",Capability
701,i can start using the data in doing analysis and visualizations,Task
702,i want my Capability to disappear ( from the a&t graphic ) after i've completed them,Capability
703,i can get quick answers,Capability
704,i can correct small problems or make sure each ad complies with site guidelines,Capability
705,i can validate my data upon ingest to the service,Capability
706,i don't get lost navigating,Soft-goal
707,users get the most recent information,Soft-goal
708,jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad,Capability
709,i can ensure all pre - hearing requirements are satisfied and staff and applicant are ready for the hearing,Soft-goal
710,i can satisfy outstanding charge associated with the service requested or received from the county,Soft-goal
711,"i want to be able to add or remove recycling facilities' information ,",Capability
712,"i want to track the draft proffers ,",Capability
713,"i want to search for property information ,",Task
714,i don't have to regenerate a file if no data has been updated,Capability
715,"i want to display my logo on a corporate sponsors page ,",Capability
716,"i want to read current news on the home page ,",Capability
717,"i want to scroll through a listing of jobs ,",Capability
718,my users can understand the interface in their native language,Soft-goal
719,"i want to be able to indicate whether an article is publicly available or for members only ,",Capability
720,"i want to get a data package into spss in seconds ,",Capability
721,openspending always shows current data,Capability
722,"i can easily see the most relevant , important items",Soft-goal
723,"i want to be able to get bordering regions|cities when i query a region|city ,",Capability
724,"i want the duns validations to accept records whose actiontypes are b , c , or d and the duns is registered in sam , even though it may have expired",Capability
725,"i want to reply to user questions ,",Capability
726,i can successfully change information on an application,Capability
727,"i want to have a blog that highlights any and all projects in the open fiscal space ,",Capability
728,i can easily use data packages with additional data analysis tools,Soft-goal
729,i can satisfy an applicant's request for service that has proven to be eligible and in compliance with the zoning ordinance,Capability
730,"i want to assign priority numbers to news items ,",Capability
731,"i want to submit supporting documentation ,",Capability
732,i don't want to see nasa grants displayed as contracts,Capability
733,i want it to be easier to make payments ( not have to convert currency or pay extra wire transfer fees due to frequent bill adjustments ),Soft-goal
734,i can cancel a drive,Capability
735,"i want feather integration ,",Capability
736,i can test any nonprod feature in any environment,Task
737,i am most likely to read the most important or best content,Soft-goal
738,"i can record work in process , outcome , and location - based information related to the plan(s )",Capability
739,users can be encouraged that this is the correct data for them,Soft-goal
740,"i want to be able to edit the model of data i have already imported ,",Capability
741,"i want to download the latest training material and methodology pdfs ,",Capability
742,i am not confused,Soft-goal
743,"i want to create an inspection ,",Capability
744,i can pay by credit card,Capability
745,the other interested rider could see it,Capability
746,"i want to be able to have stepped zoom on map visualisations ,",Capability
747,"i want to ensure the broker resources , validations , and p&p pages are updated appropriately for the launch of fabs and daims",Capability
748,i want to see the time that the driver left,Capability
749,i want to pay my bills with a credit card,Capability
750,i can cite it in papers stored with the data,Capability
751,"i can obtain publicly available information concerning properties , county services , processes and other general information",Capability
752,"i want to fill out an application to become a certified scrum trainer ,",Capability
753,i can teach csm and cspo courses and certify others,Task
754,"i want to be able to customise the brand name and icon , and primary color of all frontend javascript apps ,",Capability
755,"i want the historical fabs loader to derive fields ,",Capability
756,i can keep the database up - to - date over time,Hard-goal
757,"i want to apply a hold ,",Capability
758,i want to suggest the mood of mind,Capability
759,i want to consult the experience of the driver,Capability
760,"i want to accurately see who created a submission ,",Capability
761,i know when the status of the submission has changed,Hard-goal
762,"i want to have accurate information about required , breadth & major requirements ,",Capability
763,support gets fewer easily answered questions,Soft-goal
764,i want to upload and validate the error message to have accurate text,Capability
765,i want to be great when i access the car pooling service,Soft-goal
766,"i want to package reproducible steps to get a certain data state ,",Capability
767,i want to prevent duplicate transactions from being published and deal with the time gap between validation and the publishing decision,Capability
768,i can validate stakeholder ui improvement requests,Capability
769,i can go from a to b,Hard-goal
770,"i want to write an article for the site with a small graphic shown with the article showing my csp or cst status ,",Capability
771,i want one source to go to to see all my assignments,Capability
772,"i want to be able to read some of your articles ,",Capability
773,i can find the relevant service and/or application type to initiate via the online portal,Capability
774,"i want to fill out an application to become a certified scrum practitioner ,",Capability
775,"i want fabs deployed into production ,",Capability
776,"i want to pay fee ,",Task
777,i can ensure i can take the classes i need to graduate,Capability
778,"i want to be able to check transaction history and keep a record of it ,",Capability
779,i want one place to go when registering for classes ( including finding class ratings ),Capability
780,my certification status can be activated,Capability
781,i can perform management actions on my own datasets,Task
782,"i want email addresses , not contact forms ,",Capability
783,i could have any interest for that location,Soft-goal
784,"i want to publish data packages to ckan ,",Capability
785,i know about recycling centers near me before creating an account,Hard-goal
786,i need to figure out what email is important to me ( one suggestion : good subject lines ),Capability
787,"i want d files generation requests to be managed and cached ,",Task
788,i want to be able to easily see my upcoming events and Capability ( with large calendar ),Capability
789,the data quality and completeness improves,Hard-goal
790,"i want to onboard recycling centers on the platform ,",Capability
791,"i want to do a full - text search of the faqs ,",Capability
